cod_semestre,cod_facultad,cod_escuela,cod_plan,cod_asignatura,cod_alumno,val_calific_final
20182,20,1,2014  ,2010401 ,17200133,12
20182,20,1,2014  ,2010401 ,17200134,13
20182,20,1,2014  ,2010401 ,17200238,11
20182,20,1,2014  ,2010401 ,17200185,11
20182,20,1,2014  ,2010401 ,17200186,9
20182,20,1,2014  ,2010401 ,16200012,9
20182,20,1,2014  ,2010401 ,17200244,2
20182,20,1,2014  ,2010401 ,17200159,12
20182,20,1,2014  ,2010401 ,16200145,12
20182,20,1,2014  ,2010401 ,17200249,12
20182,20,1,2014  ,2010401 ,17200194,14
20182,20,1,2014  ,2010401 ,15200131,11
20182,20,1,2014  ,2010401 ,17200153,12
20182,20,1,2014  ,2010401 ,17200203,11
20182,20,1,2014  ,2010401 ,17200049,11
20182,20,1,2014  ,2010401 ,17200052,13
20182,20,1,2014  ,2010401 ,17200057,9
20182,20,1,2014  ,2010401 ,17200058,12
20182,20,1,2014  ,2010401 ,17200012,9
20182,20,1,2014  ,2010401 ,17200217,12
20182,20,1,2014  ,2010401 ,15200036,3
20182,20,1,2014  ,2010401 ,17200017,11
20182,20,1,2014  ,2010401 ,17200164,7
20182,20,1,2014  ,2010401 ,17200219,9
20182,20,1,2014  ,2010401 ,17200169,8
20182,20,1,2014  ,2010401 ,17200222,13
20182,20,1,2014  ,2010401 ,17200223,14
20182,20,1,2014  ,2010401 ,17200157,11
20182,20,1,2014  ,2010401 ,14200087,9
20182,20,1,2014  ,2010401 ,17200022,11
20182,20,1,2014  ,2010401 ,17200027,13
20182,20,1,2014  ,2010401 ,17200029,14
20182,20,1,2014  ,2010401 ,17200031,13
20182,20,1,2014  ,2010401 ,17200032,12
20182,20,1,2014  ,2010401 ,17200033,11
20182,20,1,2014  ,2010401 ,17200034,9
20182,20,1,2014  ,2010401 ,17200173,11
20182,20,1,2014  ,2010401 ,17200224,0
20182,20,1,2014  ,2010401 ,17200226,11
20182,20,1,2014  ,2010401 ,17200125,11
20182,20,1,2014  ,2010401 ,16200183,12
20182,20,1,2014  ,2010401 ,17200045,11
20182,20,1,2014  ,2010401 ,17200233,11
20182,20,1,2014  ,2010401 ,17200181,9
20182,20,1,2014  ,2010401 ,14200013,12
20182,20,1,2014  ,2010401 ,16200122,0
20182,20,1,2014  ,2010401 ,16200125,7
20182,20,1,2014  ,2010401 ,16200021,3
20182,20,1,2014  ,2010401 ,16200032,0
20182,20,1,2014  ,2010401 ,16200151,13
20182,20,1,2014  ,2010401 ,15200048,7
20182,20,1,2014  ,2010401 ,16200004,11
20182,20,1,2014  ,2010401 ,17200197,11
20182,20,1,2014  ,2010401 ,15200109,8
20182,20,1,2014  ,2010401 ,17200199,11
20182,20,1,2014  ,2010401 ,17200201,11
20182,20,1,2014  ,2010401 ,17200155,8
20182,20,1,2014  ,2010401 ,17200156,11
20182,20,1,2014  ,2010401 ,17200050,11
20182,20,1,2014  ,2010401 ,17200051,7
20182,20,1,2014  ,2010401 ,17200209,11
20182,20,1,2014  ,2010401 ,17200161,11
20182,20,1,2014  ,2010401 ,17200213,13
20182,20,1,2014  ,2010401 ,17200214,9
20182,20,1,2014  ,2010401 ,17200065,11
20182,20,1,2014  ,2010401 ,17200218,11
20182,20,1,2014  ,2010402 ,17200125,13
20182,20,1,2014  ,2010402 ,16200183,2
20182,20,1,2014  ,2010402 ,17200231,12
20182,20,1,2014  ,2010402 ,17200234,12
20182,20,1,2014  ,2010402 ,17200240,11
20182,20,1,2014  ,2010402 ,17200185,6
20182,20,1,2014  ,2010402 ,16200105,10
20182,20,1,2014  ,2010402 ,16200120,0
20182,20,1,2014  ,2010402 ,16200017,2
20182,20,1,2014  ,2010402 ,16200136,2
20182,20,1,2014  ,2010402 ,16200151,2
20182,20,1,2014  ,2010402 ,17200250,12
20182,20,1,2014  ,2010402 ,15200047,13
20182,20,1,2014  ,2010402 ,15200048,11
20182,20,1,2014  ,2010402 ,17200143,14
20182,20,1,2014  ,2010402 ,15200109,12
20182,20,1,2014  ,2010402 ,17200200,13
20182,20,1,2014  ,2010402 ,17200201,12
20182,20,1,2014  ,2010402 ,17200149,12
20182,20,1,2014  ,2010402 ,17200150,12
20182,20,1,2014  ,2010402 ,17200003,12
20182,20,1,2014  ,2010402 ,17200050,14
20182,20,1,2014  ,2010402 ,17200004,13
20182,20,1,2014  ,2010402 ,17200005,11
20182,20,1,2014  ,2010402 ,17200213,12
20182,20,1,2014  ,2010402 ,14200132,11
20182,20,1,2014  ,2010402 ,17200065,11
20182,20,1,2014  ,2010402 ,15200167,2
20182,20,1,2014  ,2010402 ,17200220,13
20182,20,1,2014  ,2010402 ,17200221,12
20182,20,1,2014  ,2010402 ,17200222,11
20182,20,1,2014  ,2010402 ,17200021,12
20182,20,1,2014  ,2010402 ,17200069,4
20182,20,1,2014  ,2010402 ,17200032,12
20182,20,1,2014  ,2010402 ,17200038,5
20182,20,1,2014  ,2010402 ,17200128,14
20182,20,1,2014  ,2010402 ,17200133,5
20182,20,1,2014  ,2010402 ,16200004,5
20182,20,1,2014  ,2010402 ,17200148,13
20182,20,1,2014  ,2010402 ,17200155,13
20182,20,1,2014  ,2010402 ,17200203,9
20182,20,1,2014  ,2010402 ,15200036,8
20182,20,1,2014  ,2010402 ,17200022,8
20182,20,1,2014  ,2010402 ,17200071,5
20182,20,1,2014  ,2010402 ,17200031,6
20182,20,1,2014  ,2010402 ,17200225,11
20182,20,1,2014  ,2010402 ,17200227,13
20182,20,1,2014  ,2010402 ,17200042,8
20182,20,1,2014  ,2010402 ,17200045,0
20182,20,1,2014  ,2010402 ,17200134,5
20182,20,1,2014  ,2010402 ,17200178,13
20182,20,1,2014  ,2010402 ,17200235,5
20182,20,1,2014  ,2010402 ,17200238,13
20182,20,1,2014  ,2010402 ,17200245,11
20182,20,1,2014  ,2010402 ,17200158,10
20182,20,1,2014  ,2010402 ,17200141,9
20182,20,1,2014  ,2010402 ,16200187,2
20182,20,1,2014  ,2010402 ,17200154,13
20182,20,1,2014  ,2010402 ,17200204,11
20182,20,1,2014  ,2010402 ,16200201,5
20182,20,1,2014  ,2010402 ,17200208,0
20182,20,1,2014  ,2010402 ,17200209,11
20182,20,1,2014  ,2010402 ,17200210,12
20182,20,1,2014  ,2010402 ,17200009,11
20182,20,1,2014  ,2010402 ,17200056,12
20182,20,1,2014  ,2010402 ,17200011,11
20182,20,1,2014  ,2010402 ,17200061,11
20182,20,1,2014  ,2010402 ,17200062,7
20182,20,1,2014  ,2010402 ,17200161,4
20182,20,1,2014  ,2010402 ,17200163,5
20182,20,1,2014  ,2010402 ,17200214,11
20182,20,1,2014  ,2010402 ,17200016,11
20182,20,1,2014  ,2010402 ,17200020,9
20182,20,1,2014  ,2010402 ,17200068,4
20182,20,1,2014  ,2010402 ,17200168,5
20182,20,1,2014  ,2010402 ,17200027,11
20182,20,1,2014  ,2010402 ,17200070,10
20182,20,1,2014  ,2010402 ,17200029,9
20182,20,1,2014  ,2010402 ,17200072,11
20182,20,1,2014  ,2010402 ,17200228,15
20182,20,1,2014  ,2010402 ,17200229,17
20182,20,1,2014  ,2010402 ,17200037,16
20182,20,1,2014  ,2010402 ,17200073,17
20182,20,1,2014  ,2010402 ,17200127,16
20182,20,1,2014  ,2010402 ,16200180,15
20182,20,1,2014  ,2010402 ,17200040,13
20182,20,1,2014  ,2010402 ,17200046,17
20182,20,1,2014  ,2010402 ,17200131,16
20182,20,1,2014  ,2010402 ,17200232,18
20182,20,1,2014  ,2010402 ,15200102,7
20182,20,1,2014  ,2010402 ,17200181,16
20182,20,1,2014  ,2010402 ,17200184,16
20182,20,1,2014  ,2010402 ,16200122,7
20182,20,1,2014  ,2010402 ,17200191,15
20182,20,1,2014  ,2010402 ,17200246,17
20182,20,1,2014  ,2010402 ,17200194,17
20182,20,1,2014  ,2010402 ,17200195,17
20182,20,1,2014  ,2010402 ,17200140,14
20182,20,1,2014  ,2010402 ,17200198,16
20182,20,1,2014  ,2010402 ,17200147,16
20182,20,1,2014  ,2010402 ,17200002,17
20182,20,1,2014  ,2010402 ,17200007,18
20182,20,1,2014  ,2010402 ,17200053,18
20182,20,1,2014  ,2010402 ,17200207,16
20182,20,1,2014  ,2010402 ,14200036,6
20182,20,1,2014  ,2010402 ,17200211,16
20182,20,1,2014  ,2010402 ,17200010,14
20182,20,1,2014  ,2010402 ,15200137,13
20182,20,1,2014  ,2010402 ,17200059,14
20182,20,1,2014  ,2010402 ,17200215,14
20182,20,1,2014  ,2010402 ,17200014,17
20182,20,1,2014  ,2010402 ,17200064,16
20182,20,1,2014  ,2010402 ,17200066,18
20182,20,1,2014  ,2010402 ,17200166,18
20182,20,1,2014  ,2010402 ,17200167,16
20182,20,1,2014  ,2010402 ,17200170,16
20182,20,1,2014  ,2010402 ,17200018,17
20182,20,1,2014  ,2010402 ,17200030,16
20182,20,1,2014  ,2010402 ,17200035,16
20182,20,1,2014  ,2010403 ,18200241,14
20182,20,1,2014  ,2010403 ,17200225,16
20182,20,1,2014  ,2010403 ,17200227,18
20182,20,1,2014  ,2010403 ,17200228,18
20182,20,1,2014  ,2010403 ,17200229,18
20182,20,1,2014  ,2010403 ,17200037,17
20182,20,1,2014  ,2010403 ,17200127,18
20182,20,1,2014  ,2010403 ,17200046,18
20182,20,1,2014  ,2010403 ,17200131,16
20182,20,1,2014  ,2010403 ,17200232,17
20182,20,1,2014  ,2010403 ,17200234,17
20182,20,1,2014  ,2010403 ,17200138,15
20182,20,1,2014  ,2010403 ,17200184,18
20182,20,1,2014  ,2010403 ,17200186,16
20182,20,1,2014  ,2010403 ,17200245,17
20182,20,1,2014  ,2010403 ,17200246,19
20182,20,1,2014  ,2010403 ,17200191,18
20182,20,1,2014  ,2010403 ,17200195,18
20182,20,1,2014  ,2010403 ,17200140,18
20182,20,1,2014  ,2010403 ,17200144,18
20182,20,1,2014  ,2010403 ,17200147,16
20182,20,1,2014  ,2010403 ,17200204,16
20182,20,1,2014  ,2010403 ,17200002,19
20182,20,1,2014  ,2010403 ,17200007,18
20182,20,1,2014  ,2010403 ,17200207,16
20182,20,1,2014  ,2010403 ,17200210,15
20182,20,1,2014  ,2010403 ,17200009,16
20182,20,1,2014  ,2010403 ,17200010,16
20182,20,1,2014  ,2010403 ,17200215,18
20182,20,1,2014  ,2010403 ,17200014,18
20182,20,1,2014  ,2010403 ,17200064,16
20182,20,1,2014  ,2010403 ,17200166,17
20182,20,1,2014  ,2010403 ,17200018,19
20182,20,1,2014  ,2010403 ,17200027,14
20182,20,1,2014  ,2010403 ,17200028,16
20182,20,1,2014  ,2010403 ,17200030,17
20182,20,1,2014  ,2010403 ,17200173,14
20182,20,1,2014  ,2010403 ,17200226,13
20182,20,1,2014  ,2010403 ,17200042,16
20182,20,1,2014  ,2010403 ,17200133,17
20182,20,1,2014  ,2010403 ,17200177,13
20182,20,1,2014  ,2010403 ,17200134,15
20182,20,1,2014  ,2010403 ,17200183,12
20182,20,1,2014  ,2010403 ,17200238,17
20182,20,1,2014  ,2010403 ,17200185,13
20182,20,1,2014  ,2010403 ,16200125,11
20182,20,1,2014  ,2010403 ,17200244,12
20182,20,1,2014  ,2010403 ,16200145,13
20182,20,1,2014  ,2010403 ,17200194,16
20182,20,1,2014  ,2010403 ,17200198,18
20182,20,1,2014  ,2010403 ,17200149,12
20182,20,1,2014  ,2010403 ,17200150,13
20182,20,1,2014  ,2010403 ,17200203,15
20182,20,1,2014  ,2010403 ,17200051,14
20182,20,1,2014  ,2010403 ,17200052,15
20182,20,1,2014  ,2010403 ,17200005,17
20182,20,1,2014  ,2010403 ,17200053,17
20182,20,1,2014  ,2010403 ,17200211,16
20182,20,1,2014  ,2010403 ,17200056,15
20182,20,1,2014  ,2010403 ,17200066,17
20182,20,1,2014  ,2010403 ,17200219,14
20182,20,1,2014  ,2010403 ,17200169,13
20182,20,1,2014  ,2010403 ,17200220,15
20182,20,1,2014  ,2010403 ,17200221,16
20182,20,1,2014  ,2010403 ,17200223,9
20182,20,1,2014  ,2010403 ,17200157,14
20182,20,1,2014  ,2010403 ,17200021,17
20182,20,1,2014  ,2010403 ,17200022,12
20182,20,1,2014  ,2010403 ,16200176,12
20182,20,1,2014  ,2010403 ,17200032,14
20182,20,1,2014  ,2010403 ,17200033,13
20182,20,1,2014  ,2010403 ,17200171,16
20182,20,1,2014  ,2010403 ,17200036,13
20182,20,1,2014  ,2010403 ,17200040,19
20182,20,1,2014  ,2010403 ,17200128,17
20182,20,1,2014  ,2010403 ,17200129,18
20182,20,1,2014  ,2010403 ,17200044,18
20182,20,1,2014  ,2010403 ,17200174,17
20182,20,1,2014  ,2010403 ,17200233,18
20182,20,1,2014  ,2010403 ,17200179,18
20182,20,1,2014  ,2010403 ,17200181,17
20182,20,1,2014  ,2010403 ,14200013,19
20182,20,1,2014  ,2010403 ,16200122,0
20182,20,1,2014  ,2010403 ,15200132,17
20182,20,1,2014  ,2010403 ,17200189,18
20182,20,1,2014  ,2010403 ,17200190,16
20182,20,1,2014  ,2010403 ,17200158,18
20182,20,1,2014  ,2010403 ,17200249,19
20182,20,1,2014  ,2010403 ,17200139,18
20182,20,1,2014  ,2010403 ,17200141,18
20182,20,1,2014  ,2010403 ,15200129,16
20182,20,1,2014  ,2010403 ,17200199,18
20182,20,1,2014  ,2010403 ,17200154,17
20182,20,1,2014  ,2010403 ,17200156,17
20182,20,1,2014  ,2010403 ,17200049,18
20182,20,1,2014  ,2010403 ,17200006,17
20182,20,1,2014  ,2010403 ,17200206,18
20182,20,1,2014  ,2010403 ,15200148,16
20182,20,1,2014  ,2010403 ,17200058,19
20182,20,1,2014  ,2010403 ,17200012,16
20182,20,1,2014  ,2010403 ,17200213,18
20182,20,1,2014  ,2010403 ,17200015,19
20182,20,1,2014  ,2010403 ,17200062,17
20182,20,1,2014  ,2010403 ,17200068,17
20182,20,1,2014  ,2010403 ,17200168,18
20182,20,1,2014  ,2010403 ,17200170,16
20182,20,1,2014  ,2010403 ,17200023,19
20182,20,1,2014  ,2010403 ,17200029,18
20182,20,1,2014  ,2010403 ,17200072,16
20182,20,1,2014  ,2010403 ,17200034,16
20182,20,1,2014  ,2010403 ,17200035,19
20182,20,1,2014  ,2010403 ,17200172,16
20182,20,1,2014  ,2010403 ,17200224,0
20182,20,1,2014  ,2010403 ,17200073,17
20182,20,1,2014  ,2010403 ,17200125,15
20182,20,1,2014  ,2010403 ,17200126,9
20182,20,1,2014  ,2010403 ,16200183,0
20182,20,1,2014  ,2010403 ,17200231,14
20182,20,1,2014  ,2010403 ,17200178,16
20182,20,1,2014  ,2010403 ,17200240,14
20182,20,1,2014  ,2010403 ,17200242,12
20182,20,1,2014  ,2010403 ,16200118,13
20182,20,1,2014  ,2010403 ,16200012,13
20182,20,1,2014  ,2010403 ,17200159,17
20182,20,1,2014  ,2010403 ,17200193,14
20182,20,1,2014  ,2010403 ,17200250,13
20182,20,1,2014  ,2010403 ,15200136,0
20182,20,1,2014  ,2010403 ,17200143,19
20182,20,1,2014  ,2010403 ,17200048,15
20182,20,1,2014  ,2010403 ,17200153,13
20182,20,1,2014  ,2010403 ,17200155,16
20182,20,1,2014  ,2010403 ,17200135,15
20182,20,1,2014  ,2010403 ,17200003,12
20182,20,1,2014  ,2010403 ,17200050,16
20182,20,1,2014  ,2010403 ,15200034,9
20182,20,1,2014  ,2010403 ,17200209,13
20182,20,1,2014  ,2010403 ,17200057,13
20182,20,1,2014  ,2010403 ,17200061,14
20182,20,1,2014  ,2010403 ,17200161,14
20182,20,1,2014  ,2010403 ,17200163,12
20182,20,1,2014  ,2010403 ,17200016,13
20182,20,1,2014  ,2010403 ,17200017,16
20182,20,1,2014  ,2010403 ,17200065,15
20182,20,1,2014  ,2010403 ,17200020,15
20182,20,1,2014  ,2010403 ,17200167,15
20182,20,1,2014  ,2010403 ,17200217,14
20182,20,1,2014  ,2010403 ,17200222,15
20182,20,1,2014  ,2010403 ,17200024,14
20182,20,1,2014  ,2010403 ,17200026,18
20182,20,1,2014  ,2010403 ,17200069,15
20182,20,1,2014  ,2010403 ,17200070,14
20182,20,1,2014  ,2010403 ,17200071,14
20182,20,1,2014  ,2010403 ,17200031,15
20182,20,1,2014  ,2010404 ,15200061,6
20182,20,1,2014  ,2010404 ,17200037,14
20182,20,1,2014  ,2010404 ,17200125,11
20182,20,1,2014  ,2010404 ,17200133,16
20182,20,1,2014  ,2010404 ,17200134,13
20182,20,1,2014  ,2010404 ,17200138,12
20182,20,1,2014  ,2010404 ,17200242,8
20182,20,1,2014  ,2010404 ,16200015,11
20182,20,1,2014  ,2010404 ,16200136,6
20182,20,1,2014  ,2010404 ,17200245,6
20182,20,1,2014  ,2010404 ,16200158,6
20182,20,1,2014  ,2010404 ,16200041,11
20182,20,1,2014  ,2010404 ,17200193,14
20182,20,1,2014  ,2010404 ,17200250,11
20182,20,1,2014  ,2010404 ,15200047,8
20182,20,1,2014  ,2010404 ,17200141,14
20182,20,1,2014  ,2010404 ,17200143,14
20182,20,1,2014  ,2010404 ,15200131,6
20182,20,1,2014  ,2010404 ,16200185,8
20182,20,1,2014  ,2010404 ,17200200,11
20182,20,1,2014  ,2010404 ,15200188,4
20182,20,1,2014  ,2010404 ,16200191,8
20182,20,1,2014  ,2010404 ,15200193,6
20182,20,1,2014  ,2010404 ,17200204,12
20182,20,1,2014  ,2010404 ,17200055,8
20182,20,1,2014  ,2010404 ,17200009,11
20182,20,1,2014  ,2010404 ,17200010,12
20182,20,1,2014  ,2010404 ,17200058,12
20182,20,1,2014  ,2010404 ,17200061,14
20182,20,1,2014  ,2010404 ,17200163,6
20182,20,1,2014  ,2010404 ,17200213,14
20182,20,1,2014  ,2010404 ,17200215,13
20182,20,1,2014  ,2010404 ,15200036,8
20182,20,1,2014  ,2010404 ,17200016,11
20182,20,1,2014  ,2010404 ,16200173,8
20182,20,1,2014  ,2010404 ,17200069,6
20182,20,1,2014  ,2010404 ,17200030,11
20182,20,1,2014  ,2010404 ,17200225,13
20182,20,1,2014  ,2010404 ,17200227,15
20182,20,1,2014  ,2010404 ,17200228,15
20182,20,1,2014  ,2010404 ,17200073,13
20182,20,1,2014  ,2010404 ,17200231,11
20182,20,1,2014  ,2010404 ,17200234,12
20182,20,1,2014  ,2010404 ,17200185,11
20182,20,1,2014  ,2010404 ,16200170,11
20182,20,1,2014  ,2010404 ,17200195,14
20182,20,1,2014  ,2010404 ,17200140,15
20182,20,1,2014  ,2010404 ,15200109,12
20182,20,1,2014  ,2010404 ,17200198,13
20182,20,1,2014  ,2010404 ,17200146,15
20182,20,1,2014  ,2010404 ,17200149,12
20182,20,1,2014  ,2010404 ,17200150,13
20182,20,1,2014  ,2010404 ,17200153,12
20182,20,1,2014  ,2010404 ,17200154,13
20182,20,1,2014  ,2010404 ,17200155,12
20182,20,1,2014  ,2010404 ,16200199,12
20182,20,1,2014  ,2010404 ,17200003,11
20182,20,1,2014  ,2010404 ,17200050,13
20182,20,1,2014  ,2010404 ,17200052,15
20182,20,1,2014  ,2010404 ,15200146,11
20182,20,1,2014  ,2010404 ,17200004,13
20182,20,1,2014  ,2010404 ,17200208,0
20182,20,1,2014  ,2010404 ,17200011,11
20182,20,1,2014  ,2010404 ,17200017,14
20182,20,1,2014  ,2010404 ,17200066,12
20182,20,1,2014  ,2010404 ,17200217,13
20182,20,1,2014  ,2010404 ,17200220,14
20182,20,1,2014  ,2010404 ,17200221,13
20182,20,1,2014  ,2010404 ,17200222,13
20182,20,1,2014  ,2010404 ,17200026,13
20182,20,1,2014  ,2010404 ,17200040,15
20182,20,1,2014  ,2010404 ,17200186,11
20182,20,1,2014  ,2010404 ,17200187,11
20182,20,1,2014  ,2010404 ,16200113,11
20182,20,1,2014  ,2010404 ,16200122,3
20182,20,1,2014  ,2010404 ,17200194,12
20182,20,1,2014  ,2010404 ,16200048,7
20182,20,1,2014  ,2010404 ,15200114,3
20182,20,1,2014  ,2010404 ,15200141,2
20182,20,1,2014  ,2010404 ,17200053,14
20182,20,1,2014  ,2010404 ,17200209,7
20182,20,1,2014  ,2010404 ,17200210,8
20182,20,1,2014  ,2010404 ,17200211,14
20182,20,1,2014  ,2010404 ,17200012,9
20182,20,1,2014  ,2010404 ,16200177,12
20182,20,1,2014  ,2010404 ,17200027,6
20182,20,1,2014  ,2010404 ,17200229,19
20182,20,1,2014  ,2010404 ,17200127,15
20182,20,1,2014  ,2010404 ,17200128,5
20182,20,1,2014  ,2010404 ,17200044,11
20182,20,1,2014  ,2010404 ,17200046,13
20182,20,1,2014  ,2010404 ,17200131,15
20182,20,1,2014  ,2010404 ,17200232,16
20182,20,1,2014  ,2010404 ,17200178,13
20182,20,1,2014  ,2010404 ,17200183,5
20182,20,1,2014  ,2010404 ,17200238,11
20182,20,1,2014  ,2010404 ,14200013,13
20182,20,1,2014  ,2010404 ,17200184,16
20182,20,1,2014  ,2010404 ,16200100,8
20182,20,1,2014  ,2010404 ,16200107,9
20182,20,1,2014  ,2010404 ,16200133,8
20182,20,1,2014  ,2010404 ,16200135,11
20182,20,1,2014  ,2010404 ,17200159,17
20182,20,1,2014  ,2010404 ,17200191,12
20182,20,1,2014  ,2010404 ,15200128,2
20182,20,1,2014  ,2010404 ,15200133,8
20182,20,1,2014  ,2010404 ,17200147,10
20182,20,1,2014  ,2010404 ,17200203,11
20182,20,1,2014  ,2010404 ,17200002,16
20182,20,1,2014  ,2010404 ,17200007,18
20182,20,1,2014  ,2010404 ,17200056,12
20182,20,1,2014  ,2010404 ,17200014,16
20182,20,1,2014  ,2010404 ,17200064,16
20182,20,1,2014  ,2010404 ,17200020,14
20182,20,1,2014  ,2010404 ,17200166,15
20182,20,1,2014  ,2010404 ,17200167,6
20182,20,1,2014  ,2010404 ,17200024,5
20182,20,1,2014  ,2010404 ,17200070,12
20182,20,1,2014  ,2010404 ,17200031,12
20182,20,1,2014  ,2010404 ,17200035,13
20182,20,1,2014  ,2010405 ,17200229,14
20182,20,1,2014  ,2010405 ,17200037,14
20182,20,1,2014  ,2010405 ,17200040,12
20182,20,1,2014  ,2010405 ,17200127,18
20182,20,1,2014  ,2010405 ,17200046,17
20182,20,1,2014  ,2010405 ,17200131,18
20182,20,1,2014  ,2010405 ,17200133,14
20182,20,1,2014  ,2010405 ,17200232,13
20182,20,1,2014  ,2010405 ,17200234,14
20182,20,1,2014  ,2010405 ,15200004,9
20182,20,1,2014  ,2010405 ,17200138,12
20182,20,1,2014  ,2010405 ,17200238,13
20182,20,1,2014  ,2010405 ,17200184,17
20182,20,1,2014  ,2010405 ,17200186,12
20182,20,1,2014  ,2010405 ,16200124,12
20182,20,1,2014  ,2010405 ,16200128,8
20182,20,1,2014  ,2010405 ,17200245,13
20182,20,1,2014  ,2010405 ,17200246,13
20182,20,1,2014  ,2010405 ,16200143,7
20182,20,1,2014  ,2010405 ,17200191,15
20182,20,1,2014  ,2010405 ,17200194,16
20182,20,1,2014  ,2010405 ,17200195,14
20182,20,1,2014  ,2010405 ,16200163,10
20182,20,1,2014  ,2010405 ,17200140,16
20182,20,1,2014  ,2010405 ,17200141,12
20182,20,1,2014  ,2010405 ,17200144,14
20182,20,1,2014  ,2010405 ,14200162,10
20182,20,1,2014  ,2010405 ,17200198,14
20182,20,1,2014  ,2010405 ,14200111,12
20182,20,1,2014  ,2010405 ,17200147,15
20182,20,1,2014  ,2010405 ,17200203,9
20182,20,1,2014  ,2010405 ,17200204,12
20182,20,1,2014  ,2010405 ,17200002,15
20182,20,1,2014  ,2010405 ,17200007,15
20182,20,1,2014  ,2010405 ,17200053,15
20182,20,1,2014  ,2010405 ,14200036,15
20182,20,1,2014  ,2010405 ,17200210,13
20182,20,1,2014  ,2010405 ,17200211,15
20182,20,1,2014  ,2010405 ,17200009,12
20182,20,1,2014  ,2010405 ,17200010,12
20182,20,1,2014  ,2010405 ,15200137,11
20182,20,1,2014  ,2010405 ,17200215,12
20182,20,1,2014  ,2010405 ,17200014,16
20182,20,1,2014  ,2010405 ,17200064,13
20182,20,1,2014  ,2010405 ,17200066,16
20182,20,1,2014  ,2010405 ,15200174,9
20182,20,1,2014  ,2010405 ,17200166,16
20182,20,1,2014  ,2010405 ,17200018,13
20182,20,1,2014  ,2010405 ,16200175,15
20182,20,1,2014  ,2010405 ,17200030,14
20182,20,1,2014  ,2010405 ,17200035,12
20182,20,1,2014  ,2010405 ,17200225,9
20182,20,1,2014  ,2010405 ,17200227,12
20182,20,1,2014  ,2010405 ,17200228,11
20182,20,1,2014  ,2010405 ,17200128,0
20182,20,1,2014  ,2010405 ,17200044,3
20182,20,1,2014  ,2010405 ,15200103,0
20182,20,1,2014  ,2010405 ,17200134,0
20182,20,1,2014  ,2010405 ,17200183,1
20182,20,1,2014  ,2010405 ,17200185,1
20182,20,1,2014  ,2010405 ,17200242,4
20182,20,1,2014  ,2010405 ,16200118,0
20182,20,1,2014  ,2010405 ,16200017,1
20182,20,1,2014  ,2010405 ,16200136,1
20182,20,1,2014  ,2010405 ,14200019,10
20182,20,1,2014  ,2010405 ,16200032,1
20182,20,1,2014  ,2010405 ,15200047,2
20182,20,1,2014  ,2010405 ,16200185,3
20182,20,1,2014  ,2010405 ,15200133,1
20182,20,1,2014  ,2010405 ,17200149,11
20182,20,1,2014  ,2010405 ,17200150,6
20182,20,1,2014  ,2010405 ,17200154,12
20182,20,1,2014  ,2010405 ,17200052,3
20182,20,1,2014  ,2010405 ,17200209,1
20182,20,1,2014  ,2010405 ,17200056,4
20182,20,1,2014  ,2010405 ,17200012,3
20182,20,1,2014  ,2010405 ,14200128,4
20182,20,1,2014  ,2010405 ,17200220,13
20182,20,1,2014  ,2010405 ,17200221,3
20182,20,1,2014  ,2010405 ,16200177,0
20182,20,1,2014  ,2010405 ,17200027,5
20182,20,1,2014  ,2010405 ,15200061,13
20182,20,1,2014  ,2010405 ,16200183,5
20182,20,1,2014  ,2010405 ,17200176,12
20182,20,1,2014  ,2010405 ,17200235,11
20182,20,1,2014  ,2010405 ,14200013,10
20182,20,1,2014  ,2010405 ,14200146,12
20182,20,1,2014  ,2010405 ,14200148,9
20182,20,1,2014  ,2010405 ,15200007,14
20182,20,1,2014  ,2010405 ,17200187,11
20182,20,1,2014  ,2010405 ,16200100,11
20182,20,1,2014  ,2010405 ,16200122,9
20182,20,1,2014  ,2010405 ,16200131,11
20182,20,1,2014  ,2010405 ,16200135,13
20182,20,1,2014  ,2010405 ,16200024,5
20182,20,1,2014  ,2010405 ,16200142,12
20182,20,1,2014  ,2010405 ,16200151,4
20182,20,1,2014  ,2010405 ,16200158,11
20182,20,1,2014  ,2010405 ,16200034,11
20182,20,1,2014  ,2010405 ,16200035,10
20182,20,1,2014  ,2010405 ,17200249,11
20182,20,1,2014  ,2010405 ,15200046,9
20182,20,1,2014  ,2010405 ,17200139,12
20182,20,1,2014  ,2010405 ,15200128,9
20182,20,1,2014  ,2010405 ,15200131,10
20182,20,1,2014  ,2010405 ,14200109,8
20182,20,1,2014  ,2010405 ,15200022,11
20182,20,1,2014  ,2010405 ,15200023,10
20182,20,1,2014  ,2010405 ,17200199,0
20182,20,1,2014  ,2010405 ,15200188,14
20182,20,1,2014  ,2010405 ,15200190,15
20182,20,1,2014  ,2010405 ,17200146,12
20182,20,1,2014  ,2010405 ,17200135,9
20182,20,1,2014  ,2010405 ,16200196,10
20182,20,1,2014  ,2010405 ,15200113,11
20182,20,1,2014  ,2010405 ,15200114,11
20182,20,1,2014  ,2010405 ,15200140,12
20182,20,1,2014  ,2010405 ,17200049,13
20182,20,1,2014  ,2010405 ,15200146,13
20182,20,1,2014  ,2010405 ,17200005,12
20182,20,1,2014  ,2010405 ,17200006,11
20182,20,1,2014  ,2010405 ,15200034,9
20182,20,1,2014  ,2010405 ,17200206,11
